date,temperature_2m,relative_humidity_2m,rain,surface_pressure
2023-01-01 00:00:00+00:00,11.25,94.19231,0.1,1000.8749
2023-01-01 01:00:00+00:00,11.9,85.24167,0.4,1001.67773
2023-01-01 02:00:00+00:00,11.0,80.37128,0.0,1002.66986
2023-01-01 03:00:00+00:00,10.4,78.38473,0.0,1003.66376
2023-01-01 04:00:00+00:00,10.25,77.29165,0.0,1004.2614
2023-01-01 05:00:00+00:00,10.05,79.143814,0.0,1004.9588
2023-01-01 06:00:00+00:00,9.8,80.20327,0.0,1005.556
2023-01-01 07:00:00+00:00,9.8,77.48729,0.0,1006.45435
2023-01-01 08:00:00+00:00,9.8,76.6885,0.0,1007.05316
2023-01-01 09:00:00+00:00,10.15,73.374054,0.0,1007.85376
2023-01-01 10:00:00+00:00,10.75,72.7258,0.0,1008.05756
2023-01-01 11:00:00+00:00,11.4,73.59907,0.0,1008.1618
2023-01-01 12:00:00+00:00,11.4,79.071976,0.0,1007.9622
2023-01-01 13:00:00+00:00,11.45,80.16124,0.1,1008.06226
2023-01-01 14:00:00+00:00,10.95,82.30104,0.1,1007.65985
2023-01-01 15:00:00+00:00,10.6,84.525444,0.0,1007.358
2023-01-01 16:00:00+00:00,10.3,85.940475,0.1,1007.2562
2023-01-01 17:00:00+00:00,10.05,87.091484,0.3,1007.1545
2023-01-01 18:00:00+00:00,9.75,90.68681,0.8,1006.85315
2023-01-01 19:00:00+00:00,9.5,90.055,0.7,1007.05096
2023-01-01 20:00:00+00:00,9.05,89.7145,0.2,1006.5487
2023-01-01 21:00:00+00:00,8.9,91.24731,0.2,1006.448
2023-01-01 22:00:00+00:00,8.65,92.48535,0.6,1006.5462
2023-01-01 23:00:00+00:00,8.5,93.110466,0.4,1006.8444
2023-01-02 00:00:00+00:00,7.9,92.12517,0.1,1007.2395
2023-01-02 01:00:00+00:00,7.5,92.41875,0.1,1007.43634
2023-01-02 02:00:00+00:00,6.7,92.05224,0.0,1008.0294
2023-01-02 03:00:00+00:00,6.75,91.41914,0.0,1008.5291
2023-01-02 04:00:00+00:00,7.45,90.52293,0.0,1008.6336
2023-01-02 05:00:00+00:00,7.3,91.45524,0.0,1009.2315
2023-01-02 06:00:00+00:00,7.15,93.038414,0.0,1009.7293
2023-01-02 07:00:00+00:00,6.8,93.66526,0.0,1010.62524
2023-01-02 08:00:00+00:00,6.1,95.271065,0.0,1011.5185
2023-01-02 09:00:00+00:00,6.55,94.63081,0.0,1012.81903
2023-01-02 10:00:00+00:00,7.4,89.895775,0.0,1014.02277
2023-01-02 11:00:00+00:00,7.75,86.56882,0.0,1014.9237
2023-01-02 12:00:00+00:00,8.15,82.511444,0.0,1015.62506
2023-01-02 13:00:00+00:00,8.3,79.15912,0.0,1016.4245
2023-01-02 14:00:00+00:00,8.0,77.20122,0.0,1017.1209
2023-01-02 15:00:00+00:00,7.25,82.974625,0.0,1017.91437
2023-01-02 16:00:00+00:00,4.1,92.54354,0.0,1018.78986
2023-01-02 17:00:00+00:00,3.1,93.47944,0.0,1019.5809
2023-01-02 18:00:00+00:00,2.25,93.771324,0.0,1020.07385
2023-01-02 19:00:00+00:00,1.6,94.07766,0.0,1020.4682
2023-01-02 20:00:00+00:00,1.2,93.71928,0.0,1020.9644
2023-01-02 21:00:00+00:00,1.35,93.05173,0.0,1021.16504
2023-01-02 22:00:00+00:00,0.95,94.046974,0.0,1021.2619
2023-01-02 23:00:00+00:00,1.25,93.04623,0.0,1021.26404
2023-01-03 00:00:00+00:00,2.15,93.430405,0.0,1021.1707
2023-01-03 01:00:00+00:00,3.2,91.506645,0.0,1020.5799
2023-01-03 02:00:00+00:00,3.25,94.48981,0.0,1020.38055
2023-01-03 03:00:00+00:00,3.85,96.20032,0.0,1020.0854
2023-01-03 04:00:00+00:00,4.4,96.89516,0.0,1019.6903
2023-01-03 05:00:00+00:00,4.9,96.90748,0.0,1019.4942
2023-01-03 06:00:00+00:00,5.6,94.590775,0.0,1019.1999
2023-01-03 07:00:00+00:00,6.05,92.65569,0.0,1018.9037
2023-01-03 08:00:00+00:00,7.65,90.22567,0.0,1018.8153
2023-01-03 09:00:00+00:00,8.85,87.27502,0.1,1018.6241
2023-01-03 10:00:00+00:00,9.3,87.01956,0.1,1018.3278
2023-01-03 11:00:00+00:00,9.4,86.73234,0.6,1017.92926
2023-01-03 12:00:00+00:00,9.65,89.456375,0.1,1017.33203
2023-01-03 13:00:00+00:00,10.15,87.99236,0.1,1016.4372
2023-01-03 14:00:00+00:00,10.5,87.13436,0.1,1015.841
2023-01-03 15:00:00+00:00,10.4,88.31302,0.1,1015.1416
2023-01-03 16:00:00+00:00,10.55,87.73081,0.1,1014.64355
2023-01-03 17:00:00+00:00,10.55,88.62501,0.1,1013.94495
2023-01-03 18:00:00+00:00,10.6,89.22963,0.3,1012.9472
2023-01-03 19:00:00+00:00,10.8,89.848816,0.3,1012.34955
2023-01-03 20:00:00+00:00,11.3,89.285736,0.4,1011.854
2023-01-03 21:00:00+00:00,11.6,91.11948,0.3,1011.35724
2023-01-03 22:00:00+00:00,12.3,90.56222,0.5,1011.4618
2023-01-03 23:00:00+00:00,12.4,88.19074,0.0,1011.66205
2023-01-04 00:00:00+00:00,11.9,91.139465,0.0,1011.65857
2023-01-04 01:00:00+00:00,12.0,90.239784,0.0,1011.4596
2023-01-04 02:00:00+00:00,12.05,87.572845,0.0,1011.2602
2023-01-04 03:00:00+00:00,12.0,88.74687,0.2,1011.25995
2023-01-04 04:00:00+00:00,12.15,89.65154,0.4,1010.46246
2023-01-04 05:00:00+00:00,12.3,90.56222,0.0,1010.1642
2023-01-04 06:00:00+00:00,12.55,89.682274,0.0,1010.1658
2023-01-04 07:00:00+00:00,12.65,89.68994,0.0,1010.7654
2023-01-04 08:00:00+00:00,12.35,89.66692,0.1,1011.3623
2023-01-04 09:00:00+00:00,12.6,84.18345,0.1,1011.96277
2023-01-04 10:00:00+00:00,12.35,84.7207,0.0,1012.36035
2023-01-04 11:00:00+00:00,12.7,83.075806,0.0,1012.4624
2023-01-04 12:00:00+00:00,12.85,82.81653,0.0,1011.86444
2023-01-04 13:00:00+00:00,13.05,80.6536,0.1,1011.866
2023-01-04 14:00:00+00:00,12.95,75.900665,0.0,1012.06506
2023-01-04 15:00:00+00:00,12.5,76.860405,0.0,1012.1617
2023-01-04 16:00:00+00:00,11.9,80.22419,0.0,1012.6567
2023-01-04 17:00:00+00:00,11.5,79.35586,0.0,1013.3524
2023-01-04 18:00:00+00:00,10.8,79.52503,0.0,1013.9465
2023-01-04 19:00:00+00:00,10.1,81.63209,0.0,1014.4408
2023-01-04 20:00:00+00:00,9.9,83.299774,0.0,1015.3377
2023-01-04 21:00:00+00:00,9.9,84.15839,0.0,1015.53735
2023-01-04 22:00:00+00:00,10.15,83.61486,0.0,1015.7385
2023-01-04 23:00:00+00:00,10.35,82.78765,0.0,1016.33905
2023-01-05 00:00:00+00:00,10.15,82.48051,0.0,1016.73663
2023-01-05 01:00:00+00:00,9.9,83.299774,0.0,1017.2341
2023-01-05 02:00:00+00:00,9.65,84.707214,0.0,1017.5317
2023-01-05 03:00:00+00:00,9.45,86.441376,0.0,1018.12915
2023-01-05 04:00:00+00:00,9.15,89.11205,0.0,1018.1272
2023-01-05 05:00:00+00:00,8.85,90.314186,0.0,1018.32465
2023-01-05 06:00:00+00:00,9.1,89.412704,0.0,1018.4261
2023-01-05 07:00:00+00:00,8.45,92.790344,0.0,1018.721
2023-01-05 08:00:00+00:00,7.75,95.33171,0.0,1018.7163
2023-01-05 09:00:00+00:00,9.45,89.74542,0.0,1018.52844
2023-01-05 10:00:00+00:00,10.55,90.13324,0.0,1018.4363
2023-01-05 11:00:00+00:00,12.15,88.75937,0.0,1018.34735
2023-01-05 12:00:00+00:00,12.3,86.14481,0.1,1017.94934
2023-01-05 13:00:00+00:00,12.9,83.100006,0.0,1017.3543
2023-01-05 14:00:00+00:00,12.55,85.59661,0.0,1016.6533
2023-01-05 15:00:00+00:00,12.1,84.97764,0.0,1016.0514
2023-01-05 16:00:00+00:00,11.25,87.79421,0.0,1015.7463
2023-01-05 17:00:00+00:00,11.2,86.32359,0.0,1015.54626
2023-01-05 18:00:00+00:00,10.15,90.40876,0.0,1015.2395
2023-01-05 19:00:00+00:00,10.1,91.01853,0.0,1014.74023
2023-01-05 20:00:00+00:00,10.95,85.717125,0.0,1014.44684
2023-01-05 21:00:00+00:00,11.1,84.58159,0.0,1013.84894
2023-01-05 22:00:00+00:00,11.2,83.45602,0.0,1013.0511
2023-01-05 23:00:00+00:00,11.25,83.179985,0.0,1012.05334
2023-01-06 00:00:00+00:00,11.2,85.45433,0.0,1011.2546
2023-01-06 01:00:00+00:00,11.1,86.605225,0.2,1010.4555
2023-01-06 02:00:00+00:00,11.15,90.177536,0.9,1010.65533
2023-01-06 03:00:00+00:00,9.95,82.45524,0.1,1011.74506
2023-01-06 04:00:00+00:00,7.75,85.08126,0.0,1012.6281
2023-01-06 05:00:00+00:00,6.85,88.30517,0.0,1012.9212
2023-01-06 06:00:00+00:00,6.45,89.51006,0.0,1013.11786
2023-01-06 07:00:00+00:00,6.15,91.06149,0.0,1013.6147
2023-01-06 08:00:00+00:00,5.7,92.63574,0.0,1013.9109
2023-01-06 09:00:00+00:00,6.0,92.65286,0.0,1014.41223
2023-01-06 10:00:00+00:00,7.25,89.57361,0.0,1014.52094
2023-01-06 11:00:00+00:00,8.55,87.54699,0.0,1014.1305
2023-01-06 12:00:00+00:00,9.55,84.40655,0.0,1013.6385
2023-01-06 13:00:00+00:00,10.2,79.984856,0.0,1013.0441
2023-01-06 14:00:00+00:00,10.35,79.187935,0.0,1012.34674
2023-01-06 15:00:00+00:00,10.05,83.3179,0.0,1011.6458
2023-01-06 16:00:00+00:00,10.05,89.48795,0.0,1010.9472
2023-01-06 17:00:00+00:00,11.0,90.16649,0.0,1010.6545
2023-01-06 18:00:00+00:00,11.45,88.99885,0.0,1010.55743
2023-01-06 19:00:00+00:00,11.7,87.83472,0.0,1010.5594
2023-01-06 20:00:00+00:00,11.95,85.53363,0.0,1010.26154
2023-01-06 21:00:00+00:00,11.9,84.67082,0.0,1009.76227
2023-01-06 22:00:00+00:00,11.5,86.64452,0.0,1009.45996
2023-01-06 23:00:00+00:00,11.6,85.784805,0.0,1008.6624
2023-01-07 00:00:00+00:00,11.55,85.779625,0.0,1007.8636
2023-01-07 01:00:00+00:00,11.6,85.784805,0.0,1006.76605
2023-01-07 02:00:00+00:00,11.55,84.91755,0.0,1005.6678
2023-01-07 03:00:00+00:00,11.4,84.330055,0.0,1005.06775
2023-01-07 04:00:00+00:00,11.35,83.756546,0.0,1004.1691
2023-01-07 05:00:00+00:00,11.25,82.89884,0.0,1002.9709
2023-01-07 06:00:00+00:00,11.1,79.02782,0.0,1001.97186
2023-01-07 07:00:00+00:00,11.0,77.941154,0.1,1000.97314
2023-01-07 08:00:00+00:00,10.75,80.88632,0.7,999.87335
2023-01-07 09:00:00+00:00,10.1,87.09626,0.6,998.77106
2023-01-07 10:00:00+00:00,10.05,87.091484,0.5,997.9723
2023-01-07 11:00:00+00:00,10.45,87.425224,0.6,997.4761
2023-01-07 12:00:00+00:00,10.55,85.96626,0.1,996.778
2023-01-07 13:00:00+00:00,10.95,84.56478,0.1,995.5831
2023-01-07 14:00:00+00:00,10.8,87.457726,0.2,994.5838
2023-01-07 15:00:00+00:00,10.95,87.17702,0.2,994.38544
2023-01-07 16:00:00+00:00,10.1,87.6898,0.9,994.3795
2023-01-07 17:00:00+00:00,9.7,87.65317,1.0,993.97784
2023-01-07 18:00:00+00:00,9.1,84.64553,0.0,994.3727
2023-01-07 19:00:00+00:00,8.2,80.815475,0.0,994.96564
2023-01-07 20:00:00+00:00,7.55,81.861664,0.0,995.9589
2023-01-07 21:00:00+00:00,7.25,81.53624,0.0,995.95715
2023-01-07 22:00:00+00:00,7.55,79.88264,0.0,995.9589
2023-01-07 23:00:00+00:00,7.65,80.45776,0.0,995.9599
2023-01-08 00:00:00+00:00,8.35,78.34321,0.0,995.4656
2023-01-08 01:00:00+00:00,8.1,80.24083,0.0,994.86487
2023-01-08 02:00:00+00:00,7.75,83.32606,0.0,994.9625
2023-01-08 03:00:00+00:00,7.5,82.71671,0.4,995.1602
2023-01-08 04:00:00+00:00,7.0,86.19262,0.0,994.6578
2023-01-08 05:00:00+00:00,7.05,85.00387,0.0,993.85956
2023-01-08 06:00:00+00:00,6.95,84.99276,0.0,993.3599
2023-01-08 07:00:00+00:00,7.0,85.593636,0.0,993.1607
2023-01-08 08:00:00+00:00,6.75,86.7706,0.0,992.56036
2023-01-08 09:00:00+00:00,7.1,85.00942,0.0,992.0634
2023-01-08 10:00:00+00:00,8.15,82.511444,0.0,991.47205
2023-01-08 11:00:00+00:00,8.7,82.58109,0.0,991.0766
2023-01-08 12:00:00+00:00,8.55,79.748566,0.1,990.7759
2023-01-08 13:00:00+00:00,8.8,80.339584,0.1,989.2807
2023-01-08 14:00:00+00:00,8.9,78.973434,0.1,988.2832
2023-01-08 15:00:00+00:00,8.25,81.10382,0.1,987.5802
2023-01-08 16:00:00+00:00,7.6,83.59836,0.0,987.4758
2023-01-08 17:00:00+00:00,7.15,85.01495,0.1,987.5726
2023-01-08 18:00:00+00:00,6.8,85.572205,0.0,987.6701
2023-01-08 19:00:00+00:00,6.0,86.08917,0.0,988.06384
2023-01-08 20:00:00+00:00,5.1,85.08625,0.0,988.15735
2023-01-08 21:00:00+00:00,4.75,83.25074,0.0,987.8555
2023-01-08 22:00:00+00:00,5.55,81.30678,0.5,987.2622
2023-01-08 23:00:00+00:00,5.0,90.025925,0.4,986.55963
2023-01-09 00:00:00+00:00,5.25,93.26124,0.1,986.8609
2023-01-09 01:00:00+00:00,6.05,90.42108,0.2,987.6648
2023-01-09 02:00:00+00:00,5.6,90.70534,0.0,988.75964
2023-01-09 03:00:00+00:00,5.6,89.44193,0.0,989.95734
2023-01-09 04:00:00+00:00,5.1,90.669556,0.0,991.0517
2023-01-09 05:00:00+00:00,4.9,90.33622,0.0,991.9484
2023-01-09 06:00:00+00:00,4.6,91.27585,0.0,992.6449
2023-01-09 07:00:00+00:00,4.55,90.629944,0.0,993.6426
2023-01-09 08:00:00+00:00,4.45,89.665726,0.0,994.64
2023-01-09 09:00:00+00:00,4.85,88.12676,0.0,995.94025
2023-01-09 10:00:00+00:00,6.1,83.711105,0.0,997.24646
2023-01-09 11:00:00+00:00,7.3,79.01015,0.0,998.5523
2023-01-09 12:00:00+00:00,8.05,77.751526,0.0,999.45557
2023-01-09 13:00:00+00:00,8.25,74.060936,0.0,1000.4552
2023-01-09 14:00:00+00:00,8.15,68.50913,0.0,1001.45264
2023-01-09 15:00:00+00:00,7.55,67.41486,0.0,1002.84546
2023-01-09 16:00:00+00:00,6.45,70.642136,0.0,1004.335
2023-01-09 17:00:00+00:00,5.8,73.09236,0.0,1005.9273
2023-01-09 18:00:00+00:00,5.4,72.494156,0.0,1006.9225
2023-01-09 19:00:00+00:00,4.9,72.92439,0.0,1007.8172
2023-01-09 20:00:00+00:00,4.6,73.1324,0.0,1008.81305
2023-01-09 21:00:00+00:00,4.45,73.3698,0.0,1010.20935
2023-01-09 22:00:00+00:00,4.05,77.11073,0.0,1011.2045
2023-01-09 23:00:00+00:00,3.6,80.74668,0.0,1011.7004
2023-01-10 00:00:00+00:00,3.95,81.08705,0.0,1012.0023
2023-01-10 01:00:00+00:00,3.55,84.00242,0.0,1012.5982
2023-01-10 02:00:00+00:00,3.15,86.40709,0.0,1012.89453
2023-01-10 03:00:00+00:00,3.55,86.13907,0.0,1013.2969
2023-01-10 04:00:00+00:00,3.8,83.73136,0.0,1012.89923
2023-01-10 05:00:00+00:00,3.65,83.71319,0.0,1012.29944
2023-01-10 06:00:00+00:00,4.5,82.332695,0.0,1011.90625
2023-01-10 07:00:00+00:00,5.7,82.48776,0.1,1011.01654
2023-01-10 08:00:00+00:00,7.2,88.02992,0.7,1010.1291
2023-01-10 09:00:00+00:00,7.7,88.685715,1.2,1009.0348
2023-01-10 10:00:00+00:00,8.05,89.021576,1.2,1007.9391
2023-01-10 11:00:00+00:00,8.5,90.598274,1.2,1006.3454
2023-01-10 12:00:00+00:00,9.3,91.89637,1.4,1005.0535
2023-01-10 13:00:00+00:00,11.1,92.6244,0.0,1003.86816
2023-01-10 14:00:00+00:00,11.95,92.364174,0.1,1002.9755
2023-01-10 15:00:00+00:00,12.25,89.65924,0.0,1002.67834
2023-01-10 16:00:00+00:00,12.15,89.35328,0.0,1002.3779
2023-01-10 17:00:00+00:00,12.1,89.94694,0.1,1001.57916
2023-01-10 18:00:00+00:00,12.3,88.182045,0.0,1000.9819
2023-01-10 19:00:00+00:00,12.3,88.47651,0.0,1000.5826
2023-01-10 20:00:00+00:00,12.4,88.485016,0.1,999.9845
2023-01-10 21:00:00+00:00,12.5,88.49352,0.2,999.98505
2023-01-10 22:00:00+00:00,12.3,89.96191,0.1,1000.5826
2023-01-10 23:00:00+00:00,12.05,86.98893,0.1,1001.479
2023-01-11 00:00:00+00:00,10.3,86.23287,0.0,1002.5653
2023-01-11 01:00:00+00:00,9.65,86.75684,0.0,1003.1595
2023-01-11 02:00:00+00:00,8.95,87.58407,0.0,1004.25256
2023-01-11 03:00:00+00:00,8.4,87.23231,0.0,1004.8476
2023-01-11 04:00:00+00:00,7.85,85.38776,0.0,1005.2431
2023-01-11 05:00:00+00:00,7.35,85.631,0.0,1005.63885
2023-01-11 06:00:00+00:00,7.1,85.90315,0.0,1006.2358
2023-01-11 07:00:00+00:00,6.8,86.47331,0.0,1007.0323
2023-01-11 08:00:00+00:00,6.6,86.15137,0.0,1007.7294
2023-01-11 09:00:00+00:00,6.9,84.395164,0.0,1008.3303
2023-01-11 10:00:00+00:00,7.95,79.383965,0.0,1008.9365
2023-01-11 11:00:00+00:00,9.0,73.42089,0.0,1009.04364
2023-01-11 12:00:00+00:00,9.8,71.29784,0.0,1008.7499
2023-01-11 13:00:00+00:00,10.25,66.111115,0.0,1007.9543
2023-01-11 14:00:00+00:00,9.85,70.5656,0.0,1007.3529
2023-01-11 15:00:00+00:00,9.5,72.49413,0.1,1006.55194
2023-01-11 16:00:00+00:00,9.0,78.98833,0.7,1006.7481
2023-01-11 17:00:00+00:00,8.65,85.17991,1.3,1006.4464
2023-01-11 18:00:00+00:00,8.65,84.88691,0.1,1006.4464
2023-01-11 19:00:00+00:00,8.6,84.00739,0.1,1006.74524
2023-01-11 20:00:00+00:00,8.6,85.17445,0.1,1006.84503
2023-01-11 21:00:00+00:00,8.9,84.332275,0.0,1006.7474
2023-01-11 22:00:00+00:00,9.05,84.05989,0.1,1006.4489
2023-01-11 23:00:00+00:00,9.5,83.53736,0.3,1005.25446
2023-01-12 00:00:00+00:00,9.65,86.46139,0.3,1003.3591
2023-01-12 01:00:00+00:00,10.2,87.69893,0.5,1001.86566
2023-01-12 02:00:00+00:00,10.75,87.74898,0.5,1001.2707
2023-01-12 03:00:00+00:00,11.05,87.776146,0.4,1000.9734
2023-01-12 04:00:00+00:00,11.25,87.79421,0.6,1000.97473
2023-01-12 05:00:00+00:00,11.35,87.214775,0.6,1000.67584
2023-01-12 06:00:00+00:00,11.35,88.09878,0.7,1000.7757
2023-01-12 07:00:00+00:00,11.4,87.80775,0.5,1001.07544
2023-01-12 08:00:00+00:00,11.5,86.06361,0.1,1001.5751
2023-01-12 09:00:00+00:00,11.35,89.28972,0.3,1001.57416
2023-01-12 10:00:00+00:00,11.75,87.25237,0.1,1001.8764
2023-01-12 11:00:00+00:00,12.1,86.993706,0.0,1001.6789
2023-01-12 12:00:00+00:00,11.45,90.50197,0.1,1000.77625
2023-01-12 13:00:00+00:00,11.95,88.44665,0.1,1000.2807
2023-01-12 14:00:00+00:00,11.75,88.726,0.1,999.5808
2023-01-12 15:00:00+00:00,11.55,89.00703,0.2,999.2801
2023-01-12 16:00:00+00:00,11.0,89.864006,0.0,999.2764
2023-01-12 17:00:00+00:00,10.3,89.50763,0.2,1000.16986
2023-01-12 18:00:00+00:00,9.35,82.947525,0.1,1000.96185
2023-01-12 19:00:00+00:00,8.2,79.420685,0.0,1001.35315
2023-01-12 20:00:00+00:00,7.65,78.23558,0.0,1001.34937
2023-01-12 21:00:00+00:00,7.25,76.26947,0.0,1001.3466
2023-01-12 22:00:00+00:00,7.1,75.70753,0.0,1001.24554
2023-01-12 23:00:00+00:00,7.15,73.60212,0.0,1001.2459
2023-01-13 00:00:00+00:00,7.95,78.281815,0.0,1000.6526
2023-01-13 01:00:00+00:00,7.55,77.40044,0.0,1000.4502
2023-01-13 02:00:00+00:00,6.9,78.67236,0.0,1000.24615
2023-01-13 03:00:00+00:00,7.0,72.795006,0.0,1000.7459
2023-01-13 04:00:00+00:00,6.9,72.77633,0.0,1000.9448
2023-01-13 05:00:00+00:00,6.7,74.04493,0.0,1001.1428
2023-01-13 06:00:00+00:00,6.65,74.03593,0.0,1001.74146
2023-01-13 07:00:00+00:00,6.75,73.52919,0.0,1002.6406
2023-01-13 08:00:00+00:00,6.75,72.7483,0.0,1003.4391
2023-01-13 09:00:00+00:00,7.2,71.296295,0.0,1004.24066
2023-01-13 10:00:00+00:00,7.95,71.189644,0.0,1005.2437
2023-01-13 11:00:00+00:00,8.85,69.38444,0.0,1006.14825
2023-01-13 12:00:00+00:00,9.8,67.65529,0.0,1006.8535
2023-01-13 13:00:00+00:00,10.2,63.818817,0.0,1007.5547
2023-01-13 14:00:00+00:00,9.95,68.40152,0.0,1008.4514
2023-01-13 15:00:00+00:00,9.55,67.36519,0.0,1009.6462
2023-01-13 16:00:00+00:00,8.5,69.313095,0.0,1010.637
2023-01-13 17:00:00+00:00,7.6,72.13674,0.0,1011.52893
2023-01-13 18:00:00+00:00,6.9,76.21113,0.0,1012.3226
2023-01-13 19:00:00+00:00,6.1,78.27194,0.0,1012.8159
2023-01-13 20:00:00+00:00,5.5,79.01921,0.0,1012.9117
2023-01-13 21:00:00+00:00,5.2,80.39534,0.0,1013.10895
2023-01-13 22:00:00+00:00,5.0,83.87572,0.0,1012.50854
2023-01-13 23:00:00+00:00,5.65,83.95313,0.0,1011.71497
2023-01-14 00:00:00+00:00,6.85,85.876915,0.0,1010.92505
2023-01-14 01:00:00+00:00,7.5,85.053696,0.2,1009.3326
2023-01-14 02:00:00+00:00,7.9,86.28477,0.7,1007.7385
2023-01-14 03:00:00+00:00,8.3,91.83431,1.8,1006.34406
2023-01-14 04:00:00+00:00,8.8,90.92968,2.1,1003.85236
2023-01-14 05:00:00+00:00,9.25,89.72999,1.3,1001.46014
2023-01-14 06:00:00+00:00,9.6,87.94314,1.5,998.86743
2023-01-14 07:00:00+00:00,9.9,88.87098,1.5,996.574
2023-01-14 08:00:00+00:00,10.75,88.94137,0.6,995.1824
2023-01-14 09:00:00+00:00,11.3,89.285736,0.5,994.1879
2023-01-14 10:00:00+00:00,11.7,88.12955,0.3,993.592
2023-01-14 11:00:00+00:00,12.1,88.75521,0.0,992.9956
2023-01-14 12:00:00+00:00,12.0,92.36706,0.5,992.99506
2023-01-14 13:00:00+00:00,11.5,87.522385,0.4,993.19116
2023-01-14 14:00:00+00:00,10.85,83.13144,0.0,993.3864
2023-01-14 15:00:00+00:00,10.15,81.08168,0.0,994.5794
2023-01-14 16:00:00+00:00,9.25,76.865326,0.0,995.57153
2023-01-14 17:00:00+00:00,8.15,69.48719,0.0,996.1629
2023-01-14 18:00:00+00:00,7.2,70.539116,0.0,996.9549
2023-01-14 19:00:00+00:00,6.7,68.20469,0.0,997.4501
2023-01-14 20:00:00+00:00,6.35,70.36951,0.0,997.94696
2023-01-14 21:00:00+00:00,5.9,70.27916,0.0,998.0437
2023-01-14 22:00:00+00:00,5.7,69.98606,0.0,998.24164
2023-01-14 23:00:00+00:00,5.65,69.22209,0.0,998.14154
2023-01-15 00:00:00+00:00,5.45,69.68294,0.0,997.84064
2023-01-15 01:00:00+00:00,5.05,69.34884,0.0,997.738
2023-01-15 02:00:00+00:00,4.3,71.240814,0.0,997.733
2023-01-15 03:00:00+00:00,3.85,72.462006,0.0,997.82935
2023-01-15 04:00:00+00:00,3.85,72.19828,0.0,997.4302
2023-01-15 05:00:00+00:00,3.9,71.94508,0.0,996.6319
2023-01-15 06:00:00+00:00,3.85,70.37589,0.0,996.5319
2023-01-15 07:00:00+00:00,4.05,70.932236,0.0,996.63324
2023-01-15 08:00:00+00:00,4.25,71.23096,0.0,996.6344
2023-01-15 09:00:00+00:00,5.05,71.38824,0.0,996.54034
2023-01-15 10:00:00+00:00,6.05,70.05697,0.0,997.14624
2023-01-15 11:00:00+00:00,6.95,68.99438,0.0,997.65155
2023-01-15 12:00:00+00:00,7.4,71.3352,0.0,998.0539
2023-01-15 13:00:00+00:00,7.65,68.89333,0.0,997.3571
2023-01-15 14:00:00+00:00,7.45,68.606895,0.0,996.85657
2023-01-15 15:00:00+00:00,6.95,71.24757,0.0,996.3541
2023-01-15 16:00:00+00:00,5.7,75.468124,0.0,996.24554
2023-01-15 17:00:00+00:00,4.45,80.865906,0.0,996.1371
2023-01-15 18:00:00+00:00,3.8,85.24527,0.0,996.03253
2023-01-15 19:00:00+00:00,3.35,88.93988,0.0,995.3308
2023-01-15 20:00:00+00:00,2.95,91.16347,0.0,994.62933
2023-01-15 21:00:00+00:00,2.45,92.44666,0.0,993.62756
2023-01-15 22:00:00+00:00,1.05,94.392715,0.0,991.8212
2023-01-15 23:00:00+00:00,0.8,94.72431,0.0,990.1227
2023-01-16 00:00:00+00:00,3.8,86.78336,0.0,987.94855
2023-01-16 01:00:00+00:00,3.6,88.96108,0.6,985.7517
2023-01-16 02:00:00+00:00,3.8,91.871796,0.8,983.5572
2023-01-16 03:00:00+00:00,4.4,92.23478,1.8,981.6652
2023-01-16 04:00:00+00:00,3.25,98.94568,3.0,980.35974
2023-01-16 05:00:00+00:00,2.55,99.29202,2.6999998,979.55646
2023-01-16 06:00:00+00:00,3.3,97.21148,2.2,979.4619
2023-01-16 07:00:00+00:00,4.0,91.88443,0.8,980.0656
2023-01-16 08:00:00+00:00,3.05,91.49673,0.1,980.75745
2023-01-16 09:00:00+00:00,2.95,90.18977,0.0,981.4555
2023-01-16 10:00:00+00:00,3.15,91.1772,0.0,982.45483
2023-01-16 11:00:00+00:00,3.65,88.33264,0.0,983.25684
2023-01-16 12:00:00+00:00,4.85,83.26312,0.0,983.76416
2023-01-16 13:00:00+00:00,5.0,80.65421,0.1,984.1643
2023-01-16 14:00:00+00:00,4.85,78.63868,0.1,984.4628
2023-01-16 15:00:00+00:00,4.1,77.67788,0.1,984.95667
2023-01-16 16:00:00+00:00,3.15,78.37539,0.0,985.54865
2023-01-16 17:00:00+00:00,1.85,83.18888,0.0,986.1384
2023-01-16 18:00:00+00:00,0.65,85.20268,0.0,986.529
2023-01-16 19:00:00+00:00,-1.0,89.550896,0.0,986.9162
2023-01-16 20:00:00+00:00,-1.65,88.833466,0.0,986.9115
2023-01-16 21:00:00+00:00,-2.95,86.73445,0.0,987.0018
2023-01-16 22:00:00+00:00,-4.05,86.62017,0.0,987.09344
2023-01-16 23:00:00+00:00,-4.2,87.93508,0.0,987.19214
2023-01-17 00:00:00+00:00,-4.05,86.950775,0.0,986.8939
2023-01-17 01:00:00+00:00,-3.9,87.62993,0.0,986.5954
2023-01-17 02:00:00+00:00,-3.4,87.01693,0.0,986.2998
2023-01-17 03:00:00+00:00,-3.2,89.03197,0.0,986.1017
2023-01-17 04:00:00+00:00,-3.4,90.369,0.0,986.0004
2023-01-17 05:00:00+00:00,-3.0,91.081535,0.0,985.9037
2023-01-17 06:00:00+00:00,-3.1,94.91051,0.0,985.7031
